Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
30-Apr-19,16510.95,16720.4,16502.45,16705.4,37839366,2685.13
2-May-19,16656.9,16673.6,16387.3,16403.7,27472186,1851.01
3-May-19,16259.5,16265.3,16065.45,16092.9,32287604,2224.45
6-May-19,15949.3,16146.4,15925.4,16111.35,33864211,2033.24
7-May-19,16145.65,16225.85,16100.65,16135.75,26138540,1691.4
8-May-19,16106.05,16129.4,15998.6,16061.6,25144861,1806.81
9-May-19,16031.6,16164.9,16002.45,16132.85,28758628,2081.33
10-May-19,16117.6,16146.35,15911.95,15949.6,30520016,2261.3
13-May-19,15949,16095.7,15915.15,15955.3,25189674,1634.45
14-May-19,15942.95,15966.65,15642.95,15762.75,32260097,2085.05
15-May-19,15793.35,15896.3,15743.7,15776.8,26513999,1563.41
16-May-19,15816.65,15994.25,15779.75,15933.95,20983387,1404.02
17-May-19,15962.4,16000.35,15803.2,15843.35,21610726,1514.72
20-May-19,15933.3,16009.65,15642.7,15968.2,33973487,2055.03
21-May-19,15982.3,15989.05,15737.15,15766.95,21394317,1494.32
22-May-19,15750.05,15812.25,15640.6,15666.15,29498528,1947.6
23-May-19,15772.05,15819.05,15506.2,15538.85,26404679,1813.57
24-May-19,15622.25,15626.35,15461.85,15569.85,27924145,1982.8
27-May-19,15587.4,15629.6,15526.4,15556.65,32487615,1972.03
28-May-19,15614.1,15806.2,15554.9,15762.05,104740630,5491.01
29-May-19,15773.3,15973,15754.35,15865.6,30451270,2293.72
