Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
6-Mar-19,11541.55,11595,11509.3,11581.2,118263534,5905.87
7-Mar-19,11603.2,11634.8,11533.2,11613.8,82885351,4488.51
8-Mar-19,11582.85,11626.85,11563.35,11619.6,100606837,4570.65
11-Mar-19,11649.35,11737.2,11637.25,11721.05,96744288,4917.09
12-Mar-19,11807,11909.65,11793.6,11895.45,124345220,6814.55
13-Mar-19,11915.55,12054,11855.75,12034.15,132477344,8909.9
14-Mar-19,12102.25,12116.75,11992.65,12027.3,87139656,5313.96
15-Mar-19,12057.85,12272.05,12052.85,12206.4,166352356,9222.83
18-Mar-19,12265.15,12372.3,12196.8,12269.95,97742431,5996.17
19-Mar-19,12312.6,12331.8,12259.25,12314.85,108986538,5385.71
20-Mar-19,12324.7,12384.8,12279.2,12351.05,103833425,5968.44
22-Mar-19,12386.45,12423.05,12239.9,12261.6,108089336,6837.39
25-Mar-19,12175.8,12175.8,12086.9,12136.1,150851762,5470.02
26-Mar-19,12155.9,12344.8,12142.05,12323.45,159804312,6229.05
27-Mar-19,12377.7,12419.65,12228.6,12302.85,146143938,7988.03
28-Mar-19,12308.15,12489.9,12293.15,12474.35,191039936,10601.87
29-Mar-19,12510.35,12552.75,12418.45,12544.15,154720747,8090.59
1-Apr-19,12575.1,12603.3,12453.8,12499.65,108248175,6340.75
2-Apr-19,12547.2,12575.7,12456.5,12538.6,99407784,5662.44
3-Apr-19,12569.6,12652,12486.9,12506.8,109855856,6912.72
4-Apr-19,12528.55,12614.9,12458,12499.7,103267445,6661.1
5-Apr-19,12532,12628.8,12513.1,12594.95,82777394,5245.9
8-Apr-19,12635.35,12642.9,12439.05,12504.05,78814959,5352.94
9-Apr-19,12522.95,12587.55,12418.2,12568.1,87384311,5681.34
10-Apr-19,12496.95,12569.6,12410.1,12426.65,109709169,11030.33
11-Apr-19,12442.25,12467.1,12399.85,12450,65362038,4409.96
12-Apr-19,12450.4,12519.45,12419.6,12495.6,61852137,3888.75
15-Apr-19,12526.45,12556.15,12492.9,12535.3,51969539,3313.86
16-Apr-19,12584.05,12688.7,12580.25,12663.3,76109740,4656.17
18-Apr-19,12723.85,12726.55,12542.2,12567.3,79902472,5040.76
22-Apr-19,12591.8,12598.45,12339.05,12347.05,68209737,4843.63
23-Apr-19,12376.75,12425.55,12286.3,12295.45,73813616,5115.46
24-Apr-19,12321.9,12485.4,12292.45,12466.85,72306352,4697.18
25-Apr-19,12491.8,12536.8,12322.15,12344.7,128257499,7322.21
26-Apr-19,12408.25,12519.6,12328.05,12506.1,88778011,5538.16
30-Apr-19,12513.55,12572.15,12446.3,12555.45,103279751,6818.34
2-May-19,12542.2,12637.05,12517.8,12583.8,85516851,5550.35
3-May-19,12604.95,12712.4,12602.85,12637,90943687,5402.62
6-May-19,12499.55,12539.55,12444.55,12477.4,73673365,4604.02
7-May-19,12525.85,12568.75,12345.35,12363.65,94847263,5443.28
8-May-19,12345.2,12345.2,12201.15,12216.15,88831618,5395.66
9-May-19,12176.55,12242.2,12121.45,12174.25,74184514,4888.42
10-May-19,12185.55,12324.9,12181.5,12248,119010670,6106.46
13-May-19,12242.8,12307.1,12155.45,12179.95,93770316,5427.29
14-May-19,12204.15,12335.6,12125.8,12225.9,112527749,6514.99
15-May-19,12282.4,12315.5,12186.7,12209.3,90436201,5631.15
16-May-19,12223.45,12362.25,12174.5,12325.55,69152599,4972.85
17-May-19,12334.1,12676.45,12324.65,12640.8,96027678,7985.11
20-May-19,12953.2,13263.1,12919.15,13222.45,170100355,11326.4
21-May-19,13271.55,13348.45,13056.15,13084.75,116966596,8285.3
22-May-19,13132.3,13224.7,13079.15,13156,95221109,6280.17
23-May-19,13332.6,13581.7,12980.7,13028.35,197035341,13092.45
24-May-19,13128.25,13330.25,13062.85,13304.35,126330650,7765.8
27-May-19,13323.1,13520.75,13293.95,13498.2,102214070,6415.35
28-May-19,13523.15,13523.15,13336.15,13447.2,117835267,9177.64
29-May-19,13404.9,13448.15,13334.55,13361.55,110584780,5521.07
30-May-19,13349.85,13528.5,13335.05,13515.95,104359687,5964.47
